Gene	Cancer_Gene	GO_cell.death	GO_cell.differentiation	GO_cell.proliferation	GO_mitototic.cell.cycle	HumanNet.CGS_L1	HumanNet.CGS_L2	InteractNet.CGS_L1	InteractNet.CGS_L2	ReguleNet.DEG_score	DEG_score
CIART	0	0	0	0	0	0	0	0	2	0	0
CIB1	0	1	1	1	1	14	205	3	72	0.686	0.686
CIB3	0	0	0	0	0	0	0	1	38	0.442	0.442
CIC	1	0	0	0	0	1	1	2	39	0.495	0.495
CIDEA	0	1	0	0	0	3	93	0	16	0.658	0.658
CIDEB	0	1	0	0	0	9	181	0	1	0.187	0.187
CIDEC	0	1	0	0	0	7	174	0	0	0.361	0.361
CIITA	1	0	0	0	0	10	181	4	144	0.836	0.836
CILP	0	0	0	0	0	1	43	0	0	0.875	0.875
CINP	0	0	0	0	0	0	0	1	35	0.82	0.82
CIPC	0	0	0	0	0	0	0	0	0	0	0
CIR1	0	0	0	0	0	3	116	2	37	0.602	0.602
CIRBP	0	0	0	0	0	0	0	0	62	0.925	0.925
CIRH1A	0	0	0	0	0	0	0	0	4	0.915	0.915
CISH	0	0	0	0	0	0	0	5	76	0.878	0.878
CIT	0	0	1	0	1	0	0	1	28	0.815	0.815
CITED1	0	1	1	1	0	13	171	3	109	0.709	0.709
CITED2	0	1	1	1	0	14	195	3	114	0.926	0.926
CITED4	0	0	0	0	0	0	0	1	62	0.712	0.712
CIZ1	0	0	0	0	0	13	197	0	30	0.61	0.61
CKAP4	0	0	0	0	0	0	0	0	17	0.933	0.933
CKAP5	0	0	0	0	1	0	28	3	131	0.906	0.906
CKB	0	0	0	0	0	0	0	1	166	0.586	0.586
CKLF	0	0	0	1	0	26	215	0	0	0.614	0.614
CKM	0	0	0	0	0	0	0	0	158	0.764	0.764
CKMT1A	0	0	0	0	0	0	0	0	2	0.878	0.878
CKMT1B	0	0	0	0	0	0	0	0	31	0.912	0.912
CKMT2	0	0	0	0	0	0	65	1	18	0.827	0.827
CKS1A	0	0	0	0	0	0	0	1	147	0	0
CKS1B	0	0	0	1	1	26	217	4	87	0.936	0.936
CKS2	0	0	0	1	0	27	217	0	83	0.878	0.878
CLASP1	0	0	1	0	1	0	6	0	20	0.842	0.842
CLASP2	0	0	1	0	1	0	79	0	27	0.876	0.876
CLASRP	0	0	0	0	0	0	0	0	42	0	0
CLC	0	1	0	1	0	20	207	0	0	0.069	0.069
CLCA1	0	0	0	0	0	2	70	0	2	0.376	0.376
CLCA2	0	0	0	0	0	2	70	0	1	0.83	0.83
CLCA4	0	0	0	0	0	2	70	0	0	0.618	0.618
CLCF1	0	1	1	1	0	2	93	0	22	0.151	0.151
CLCN1	0	0	0	0	0	0	65	0	4	0.753	0.753
CLCN2	0	0	1	0	0	0	0	0	11	0.884	0.884
CLCN3	0	0	0	0	0	0	1	1	15	0.764	0.764
CLCN4	0	0	0	0	0	0	4	0	0	0.893	0.893
CLCN5	0	0	0	0	0	0	51	0	0	0.043	0.043
CLCN7	0	0	0	0	0	0	0	0	3	0.417	0.417
CLCNKA	0	0	0	0	0	0	51	0	0	0.49	0.49
CLCNKB	0	0	0	0	0	0	51	0	0	0.68	0.68
CLDN1	0	0	0	0	0	5	152	1	8	0.838	0.838
CLDN10	0	0	0	0	0	5	152	0	0	0.877	0.877
CLDN12	0	0	0	0	0	0	0	0	2	0.896	0.896
CLDN14	0	0	0	0	0	14	171	0	0	0.51	0.51
CLDN15	0	0	0	0	0	0	0	0	2	0.546	0.546
CLDN16	0	0	0	0	0	0	53	0	0	0.683	0.683
CLDN17	0	0	0	0	0	0	0	0	1	0.639	0.639
CLDN2	0	0	0	0	0	0	0	0	18	0.326	0.326
CLDN3	0	0	1	0	0	0	0	0	4	0.798	0.798
CLDN4	0	0	0	0	0	1	28	0	2	0.867	0.867
CLDN5	0	0	0	0	0	0	0	0	3	0.936	0.936
CLDN6	0	0	0	0	0	0	0	0	2	0.654	0.654
CLDN7	0	0	0	0	0	0	0	0	8	0.536	0.536
CLDN8	0	0	0	0	0	0	0	0	5	0.577	0.577
CLDND2	0	0	0	0	0	0	0	0	3	0.908	0.908
CLEC11A	0	0	0	1	0	6	181	0	0	0.767	0.767
CLEC18A	0	0	0	0	0	0	0	0	14	0.619	0.619
CLEC18C	0	0	0	0	0	0	0	0	0	0.59	0.59
CLEC1A	0	0	0	0	0	16	192	0	0	0.843	0.843
CLEC1B	0	0	1	0	0	16	192	0	2	0.861	0.861
CLEC2A	0	0	0	0	0	0	0	0	0	0.546	0.546
CLEC2B	0	0	0	0	0	3	100	0	0	0.563	0.563
CLEC2D	0	0	0	0	0	15	185	0	0	0.765	0.765
CLEC2L	0	0	0	0	0	0	0	1	2	0.81	0.81
CLEC3A	0	0	0	0	0	9	182	0	0	0.594	0.594
CLEC3B	0	0	0	0	0	9	182	1	68	0	0
CLEC4A	0	0	0	0	0	20	210	0	0	0.839	0.839
CLEC4C	0	0	0	0	0	0	0	0	5	0.603	0.603
CLEC4E	0	0	0	0	0	3	100	0	0	0.926	0.926
CLEC4F	0	0	0	0	0	0	0	0	11	0.913	0.913
CLEC4G	0	0	0	1	0	0	0	1	25	0.405	0.405
CLEC4M	0	0	0	0	0	0	14	0	4	0.863	0.863
CLEC5A	0	1	1	0	0	2	124	0	0	0.375	0.375
CLEC7A	0	0	0	0	0	0	56	1	25	0.732	0.732
CLGN	0	0	0	0	0	0	22	0	0	0.783	0.783
CLHC1	0	0	0	0	0	0	0	1	19	0	0
CLIC1	0	0	1	0	0	0	4	1	41	0.683	0.683
CLIC2	0	0	0	0	0	0	0	0	18	0.929	0.929
CLIC3	0	0	0	0	0	0	4	1	9	0	0
CLIC4	0	1	1	0	0	2	142	1	43	0.808	0.808
CLIC5	0	0	1	0	0	0	100	1	15	0	0
CLIC6	0	0	0	0	0	0	0	0	1	0.389	0.389
CLINT1	0	0	0	0	0	0	0	2	157	0.446	0.446
CLIP1	1	0	0	0	1	2	79	3	32	0.388	0.388
CLIP2	0	0	0	0	0	0	0	1	21	0.098	0.098
CLIP3	0	1	1	0	0	0	0	0	10	0.471	0.471
CLIP4	0	0	0	0	0	0	0	2	41	0.507	0.507
CLK1	0	0	0	1	0	36	229	1	83	0.772	0.772
CLK2	0	0	0	0	0	0	0	3	144	0.883	0.883
CLK3	0	0	0	0	0	0	0	0	99	0.29	0.29
CLK4	0	0	0	0	0	0	0	0	16	0.836	0.836
CLMN	0	0	1	1	0	0	0	0	2	0.121	0.121
CLN3	0	1	0	0	0	6	154	2	53	0.507	0.507
CLN5	0	0	1	0	0	0	20	0	1	0.889	0.889
CLN6	0	0	0	0	0	0	83	0	0	0.793	0.793
CLN8	0	1	1	0	0	7	176	0	1	0.902	0.902
CLNK	0	0	0	0	0	5	138	2	38	0.375	0.375
CLNS1A	0	0	0	0	0	3	132	1	36	0.941	0.941
CLOCK	0	0	1	0	0	13	172	2	89	0.752	0.752
CLP1	0	0	0	0	0	0	0	0	9	0.819	0.819
CLPB	0	0	0	0	0	0	0	0	42	0.875	0.875
CLPP	0	0	0	0	0	0	0	0	0	0.755	0.755
CLPS	0	0	0	0	0	0	0	0	1	0.002	0.002
CLPTM1	0	0	1	0	0	18	203	0	0	0.655	0.655
CLPTM1L	0	1	0	0	0	0	0	0	0	0.889	0.889
CLPX	0	0	0	0	0	1	98	0	16	0.872	0.872
CLRN3	0	0	0	0	0	0	0	0	4	0.427	0.427
CLSPN	0	1	0	0	1	0	0	3	86	0.927	0.927
CLSTN1	0	0	0	0	0	0	0	0	44	0.907	0.907
CLTA	0	0	1	0	0	0	0	1	32	0.68	0.68
CLTB	0	0	0	0	0	0	0	2	15	0.326	0.326
CLTC	1	0	1	0	1	1	1	6	237	0.898	0.898
CLTCL1	1	0	0	0	1	10	175	1	3	0.868	0.868
CLU	0	1	1	1	0	0	0	1	224	0.834	0.834
CLUAP1	0	0	0	0	0	0	0	0	13	0.602	0.602
CLYBL	0	0	0	0	0	0	0	0	62	0.132	0.132
CMBL	0	0	0	0	0	0	0	2	36	0.812	0.812
CMIP	0	0	0	0	0	0	0	0	10	0.726	0.726
CMKLR1	0	0	1	0	0	21	207	0	0	0.851	0.851
CMPK1	0	0	0	0	0	0	0	0	0	0.109	0.109
CMTM2	0	0	0	0	0	0	0	0	4	0.909	0.909
CMTM3	0	0	0	0	0	0	0	0	1	0.359	0.359
CMTM4	0	0	0	0	0	0	0	0	6	0.681	0.681
CMTM5	0	0	1	0	0	0	0	1	59	0.921	0.921
CMTM6	0	0	0	0	0	0	0	0	39	0.499	0.499
CMYA5	0	0	0	0	0	0	0	1	37	0.316	0.316
CNBP	0	0	0	1	0	19	200	0	37	0.733	0.733
CNDP2	0	0	0	0	0	0	0	0	4	0.413	0.413
CNGA1	0	0	0	0	0	0	126	0	2	0.865	0.865
CNGA3	0	0	1	0	0	0	126	0	0	0.562	0.562
CNGB1	0	0	1	0	0	0	126	0	15	0.643	0.643
CNGB3	0	0	0	0	0	0	126	0	0	0.874	0.874
CNIH4	0	0	0	0	0	0	0	0	144	0.646	0.646
CNKSR1	0	0	0	0	0	7	107	3	71	0.752	0.752
CNKSR2	0	0	0	0	0	0	0	2	28	0.86	0.86
CNKSR3	0	0	0	0	0	0	0	0	7	0.349	0.349
CNN1	0	0	0	0	0	0	2	1	34	0.91	0.91
CNN2	0	0	0	1	0	0	53	0	0	0.224	0.224
CNN3	0	0	1	0	0	0	0	0	7	0.742	0.742
CNNM2	0	0	0	0	0	0	0	0	5	0.084	0.084
CNNM3	0	0	0	0	0	0	0	0	72	0.581	0.581
CNNM4	0	0	0	0	0	0	0	0	0	0.47	0.47
CNO	0	0	0	0	0	0	0	0	10	0.896	0.896
CNOT1	0	0	1	0	0	0	0	0	150	0.823	0.823
CNOT10	0	0	0	0	0	0	0	0	3	0.424	0.424
CNOT11	0	0	0	1	0	0	0	0	0	0	0
CNOT2	0	0	1	0	0	0	0	2	53	0.862	0.862
CNOT3	1	0	1	0	0	1	1	1	17	0.812	0.812
CNOT4	0	0	0	0	0	0	0	1	73	0.317	0.317
CNOT6	0	1	1	1	1	0	0	0	3	0.574	0.574
CNOT6L	0	0	0	1	0	0	0	0	5	0.691	0.691
CNOT7	0	0	0	1	0	2	38	2	62	0.769	0.769
CNOT8	0	0	0	1	0	15	191	2	24	0.747	0.747
CNP	0	0	1	0	0	1	118	0	1	0.923	0.923
CNPY2	0	0	0	0	0	0	0	0	0	0.912	0.912
CNPY3	0	0	0	0	0	0	0	0	3	0.633	0.633
CNPY4	0	0	0	0	0	0	0	0	3	0.551	0.551
CNR1	0	1	1	0	0	1	120	0	1	0.909	0.909
CNR2	0	0	0	0	0	11	188	0	0	0.294	0.294
CNRIP1	0	0	0	0	0	0	0	1	40	0	0
CNST	0	0	0	0	0	0	0	2	43	0.404	0.404
CNTF	0	1	1	1	0	0	0	6	40	0.243	0.243
CNTFR	0	1	0	1	0	7	174	3	96	0.879	0.879
CNTLN	0	0	0	0	0	0	0	0	144	0.37	0.37
CNTN1	0	0	1	0	0	0	0	3	28	0.596	0.596
CNTN2	0	0	1	0	0	0	0	1	229	0.409	0.409
CNTN4	0	0	1	0	0	7	189	0	0	0.77	0.77
CNTN6	0	0	1	0	0	6	172	0	0	0	0
CNTNAP1	0	0	1	0	0	0	0	2	101	0.34	0.34
CNTNAP2	0	0	1	0	0	0	0	0	20	0.864	0.864
CNTNAP3	0	0	0	0	0	0	0	0	0	0.604	0.604
CNTNAP4	0	0	0	0	0	0	0	0	7	0.703	0.703
CNTRL	0	0	0	0	1	0	0	0	30	0	0
CNTROB	0	0	0	0	1	2	6	0	3	0.817	0.817
COA5	0	0	0	0	0	0	0	0	5	0	0
COASY	0	0	0	0	0	0	0	0	7	0.936	0.936
COBL	0	0	1	0	0	0	0	0	6	0.926	0.926
COBLL1	0	0	0	0	0	0	0	0	6	0.588	0.588
COBRA1	0	0	0	0	0	0	0	5	156	0.738	0.738
COCH	0	0	0	0	0	1	112	0	0	0.844	0.844
COG1	0	0	0	0	0	0	0	0	1	0.463	0.463
COG2	0	0	0	0	0	2	73	0	5	0.879	0.879
COG3	0	0	0	0	0	0	0	0	1	0.347	0.347
COG4	0	0	0	0	0	0	0	1	14	0.633	0.633
COG5	0	0	0	0	0	0	0	2	24	0.871	0.871
COG6	0	0	0	0	0	0	0	0	3	0.772	0.772
COG7	0	0	0	0	0	0	0	0	7	0.519	0.519
COG8	0	0	0	0	0	6	181	0	3	0.309	0.309
COIL	0	0	0	0	0	0	0	1	110	0.926	0.926
COL10A1	0	0	0	0	0	9	182	0	18	0.905	0.905
COL11A1	0	0	1	0	0	0	127	0	0	0.898	0.898
COL11A2	0	0	1	0	0	0	0	0	33	0.721	0.721
COL12A1	0	0	1	0	0	9	182	0	5	0.779	0.779
COL14A1	0	0	1	0	0	0	0	0	15	0.716	0.716
COL16A1	0	0	0	0	0	0	100	0	25	0.824	0.824
COL17A1	0	0	0	0	0	2	137	0	22	0.828	0.828
COL18A1	0	1	1	1	0	23	209	1	15	0.816	0.816
COL19A1	0	0	1	0	0	9	182	0	0	0.448	0.448
COL1A1	1	0	1	0	0	10	190	2	21	0.908	0.908
COL1A2	0	0	0	0	0	9	182	0	17	0.888	0.888
COL20A1	0	0	0	0	0	0	0	1	12	0.483	0.483
COL23A1	0	0	0	0	0	0	0	0	3	0.423	0.423
COL24A1	0	0	1	0	0	0	0	0	2	0.815	0.815
COL25A1	0	0	1	0	0	0	0	0	4	0.619	0.619
COL2A1	1	1	1	0	0	9	182	1	37	0.565	0.565
COL3A1	0	0	1	0	0	1	114	0	3	0.91	0.91
COL4A1	0	0	1	0	0	0	0	0	11	0.209	0.209
COL4A2	0	0	1	0	0	0	0	0	46	0.326	0.326
COL4A3	0	1	1	1	0	48	228	0	1	0	0
COL4A3BP	0	0	0	1	0	0	0	0	14	0.904	0.904
COL4A4	0	0	1	0	0	0	10	0	0	0	0
COL4A5	0	0	1	0	0	0	0	0	51	0.772	0.772
COL5A1	0	0	1	0	0	0	0	0	3	0.903	0.903
COL5A3	0	0	1	0	0	9	177	0	0	0.786	0.786
COL6A1	0	0	1	0	0	0	0	0	6	0.751	0.751
COL6A2	0	0	1	0	0	0	0	0	1	0.675	0.675
COL6A3	0	0	1	0	0	1	129	0	0	0.879	0.879
COL7A1	0	0	1	0	0	2	125	1	22	0.84	0.84
COL8A1	0	0	1	1	0	0	0	1	42	0.327	0.327
COL8A2	0	0	0	1	0	0	0	0	8	0.756	0.756
COL9A1	0	0	1	0	0	8	160	1	2	0.626	0.626
COL9A2	0	0	1	0	0	9	182	0	4	0.773	0.773
COL9A3	0	0	1	0	0	0	0	1	32	0.616	0.616
COLEC12	0	0	0	0	0	0	49	0	0	0	0
COLGALT2	0	0	0	0	0	0	0	0	9	0	0
COLQ	0	0	0	0	0	0	0	0	0	0.678	0.678
COMMD1	0	0	0	0	0	0	0	4	204	0.774	0.774
COMMD3	0	0	0	0	0	0	0	0	3	0.656	0.656
COMMD4	0	0	0	0	0	0	0	1	3	0.841	0.841
COMMD6	0	0	0	0	0	0	0	0	4	0.47	0.47
COMMD8	0	0	0	0	0	0	0	0	0	0.527	0.527
COMP	0	1	0	0	0	17	193	0	1	0.862	0.862
COMT	0	0	0	1	0	0	0	0	27	0.516	0.516
COMTD1	0	0	0	0	0	0	0	0	13	0.82	0.82
COP	0	0	0	0	0	0	0	0	5	0	0
COPA	0	0	0	0	0	0	0	1	154	0.868	0.868
COPB1	0	0	0	0	0	0	0	2	208	0.792	0.792
COPB2	0	0	0	0	0	0	2	0	177	0.931	0.931
COPE	0	0	0	0	0	0	0	0	148	0.794	0.794
COPG	0	0	0	0	0	0	0	3	73	0.921	0.921
COPG1	0	0	0	0	0	0	0	0	2	0	0
COPG2	0	0	0	0	0	0	2	2	59	0.92	0.92
COPRS	0	0	0	0	0	0	0	1	17	0	0
COPS2	0	0	1	1	0	23	174	2	113	0.819	0.819
COPS3	0	0	0	0	0	0	2	1	177	0.855	0.855
COPS4	0	0	0	0	0	0	0	0	179	0.218	0.218
COPS5	0	0	0	0	0	26	178	14	261	0.863	0.863
COPS6	0	0	0	0	0	0	0	7	175	0.899	0.899
COPS7A	0	0	0	0	0	0	0	0	59	0.764	0.764
COPS7B	0	0	0	0	0	0	0	0	31	0.884	0.884
COPS8	0	0	0	1	0	0	0	0	46	0.878	0.878
COPZ1	0	0	0	0	0	0	2	0	3	0.825	0.825
COPZ2	0	0	0	0	0	0	0	0	3	0.76	0.76
COQ2	0	0	0	0	0	0	0	0	0	0.553	0.553
COQ3	0	0	0	0	0	0	0	0	0	0.917	0.917
COQ6	0	0	0	0	0	0	0	0	12	0.741	0.741
COQ7	0	0	1	0	0	0	0	0	7	0.403	0.403
COQ9	0	0	0	0	0	0	0	0	0	0.882	0.882
CORD1	0	0	0	0	0	0	0	0	9	0	0
CORIN	0	0	0	0	0	13	189	0	0	0.539	0.539
CORO1A	0	1	0	1	0	0	0	3	208	0.638	0.638
CORO1B	0	0	0	0	0	0	0	0	44	0.719	0.719
CORO1C	0	0	1	0	0	0	36	1	17	0.783	0.783
CORO2A	0	0	0	0	0	5	138	1	23	0.829	0.829
CORO2B	0	0	0	0	0	0	0	0	8	0.94	0.94
CORO6	0	0	0	0	0	0	0	0	1	0.624	0.624
CORO7	0	0	0	0	0	0	0	0	21	0.733	0.733
CORT	0	0	0	0	0	1	118	0	2	0.713	0.713
COTL1	0	0	0	0	0	0	0	0	20	0.853	0.853
COTL1P1	0	0	0	0	0	0	0	0	2	0	0
COX1	0	0	0	0	0	0	0	0	13	0	0
COX10	0	0	0	0	0	0	2	0	0	0.834	0.834
COX11	0	0	0	0	0	1	38	0	0	0.519	0.519
COX15	0	0	0	0	0	1	38	0	2	0.691	0.691
COX17	0	0	0	0	0	2	121	1	78	0.708	0.708
COX18	0	0	0	0	0	0	2	0	0	0.707	0.707
COX2	0	0	0	0	0	0	0	1	19	0	0
COX3	0	0	0	0	0	0	0	1	12	0	0
COX4I1	0	0	0	0	0	0	0	0	13	0.415	0.415
COX4I2	0	0	0	0	0	0	0	0	0	0	0
COX4NB	0	0	0	0	0	0	0	0	0	0.902	0.902
COX5A	0	0	0	0	0	0	0	0	26	0.894	0.894
COX5B	0	0	0	0	0	1	37	1	177	0.871	0.871
COX6A1	0	0	0	0	0	0	0	0	60	0.854	0.854
COX6A2	0	0	0	0	0	0	0	1	9	0.46	0.46
COX6B1	0	0	0	0	0	0	0	0	3	0.895	0.895
COX6B2	0	0	0	0	0	0	0	0	3	0.673	0.673
COX6C	1	0	0	0	0	1	1	1	11	0.896	0.896
COX7A2L	0	0	0	0	0	0	0	0	7	0.836	0.836
COX8A	0	0	0	0	0	0	0	1	21	0.813	0.813
CP	0	0	0	0	0	1	50	0	147	0.858	0.858
CPA1	0	0	0	0	0	3	127	0	0	0.463	0.463
CPA3	0	0	0	0	0	3	127	0	0	0.932	0.932
CPA4	0	0	0	0	0	0	0	0	1	0.223	0.223
CPAMD8	0	0	0	0	0	0	0	0	14	0.935	0.935
CPB2	0	0	0	1	0	3	127	0	149	0	0
CPD	0	0	0	0	0	0	0	0	2	0.866	0.866
CPE	0	0	0	0	0	0	0	0	43	0.681	0.681
CPEB1	0	0	0	0	0	0	0	0	0	0.464	0.464
CPLX1	0	0	0	0	0	1	125	0	1	0.473	0.473
CPLX2	0	0	1	0	0	0	40	0	0	0.507	0.507
CPM	0	0	0	0	0	9	165	0	3	0.88	0.88
CPN1	0	0	0	0	0	0	0	0	12	0.486	0.486
CPNE1	0	0	1	0	0	1	149	0	9	0.833	0.833
CPNE2	0	0	0	0	0	0	0	2	69	0.812	0.812
CPNE3	0	0	0	0	0	1	149	1	28	0.624	0.624
CPNE6	0	0	1	0	0	9	209	0	68	0.306	0.306
CPNE7	0	0	0	0	0	1	142	0	23	0.88	0.88
CPOX	0	0	0	0	0	0	34	0	3	0.897	0.897
CPPED1	0	0	0	0	0	0	0	1	9	0.836	0.836
CPS1	0	0	1	0	0	0	0	0	42	0.566	0.566
CPSF1	0	0	0	0	0	0	3	2	53	0.862	0.862
CPSF2	0	0	0	0	0	0	0	1	16	0.904	0.904
CPSF3	0	0	0	0	0	0	3	1	157	0.938	0.938
CPSF3L	0	0	0	0	0	0	0	0	45	0.747	0.747
CPSF4	0	0	0	0	0	0	0	2	17	0.91	0.91
CPSF6	0	0	0	0	0	3	66	2	126	0.925	0.925
CPSF7	0	0	0	0	0	0	0	1	104	0.752	0.752
CPT1A	0	0	1	0	0	0	32	0	34	0.666	0.666
CPT1B	0	0	0	0	0	0	0	0	0	0.849	0.849
CPT2	0	0	0	0	0	0	0	0	2	0.133	0.133
CPVL	0	0	0	0	0	0	0	0	5	0.858	0.858
CPXM1	0	0	0	0	0	0	0	0	17	0.887	0.887
CPXM2	0	0	0	0	0	0	0	0	11	0.651	0.651
CPZ	0	0	0	0	0	3	127	0	0	0.758	0.758
CR1	0	0	0	0	0	0	0	0	0	0.811	0.811
CR2	0	0	1	1	0	0	0	0	9	0.162	0.162
CRABP1	0	0	0	0	0	18	203	0	1	0.675	0.675
CRABP2	0	0	1	0	0	21	206	1	12	0.846	0.846
CRACR2A	0	0	0	0	0	0	0	0	21	0	0
CRACR2B	0	0	0	0	0	0	0	0	1	0	0
CRADD	0	1	0	0	1	1	18	0	43	0.574	0.574
CRAMP1L	0	0	0	0	0	0	0	0	25	0.197	0.197
CRAT	0	0	0	0	0	0	14	0	0	0.535	0.535
CRB1	0	0	1	0	0	4	201	1	3	0.484	0.484
CRB2	0	0	1	0	0	0	0	0	3	0.393	0.393
CRB3	0	0	0	0	0	0	0	0	8	0.524	0.524
CRBN	0	0	0	0	0	0	0	0	49	0.933	0.933
CRCP	0	0	0	0	0	0	0	1	21	0.827	0.827
CRCT1	0	0	0	0	0	0	0	0	77	0.523	0.523
CREB1	1	1	1	0	0	1	1	14	238	3974.32	0.05
CREB3	0	1	0	1	0	0	0	3	99	3203.39	0.217
CREB3L1	1	1	1	0	0	1	1	1	24	2197.23	0.555
CREB3L2	1	0	1	0	0	1	1	2	20	3346.49	0.69
CREB3L3	0	0	0	0	0	0	0	1	51	0.5	0.5
CREB3L4	0	0	0	0	0	0	0	2	26	3196.57	0.871
CREB5	0	0	0	0	0	25	188	3	115	4410.36	0.206
CREBBP	1	0	1	1	1	33	226	60	361	0.059	0.059
CREBL2	0	0	1	0	0	1	51	0	0	0.916	0.916
CREBRF	0	0	0	0	0	0	0	0	3	0	0
CREBZF	0	0	0	0	0	3	175	0	21	0.77	0.77
CREG1	0	0	0	1	0	51	232	1	43	0.179	0.179
CRELD1	0	0	0	0	0	0	0	0	63	0.84	0.84
CRELD2	0	0	0	0	0	0	0	2	115	0.864	0.864
CREM	0	0	1	0	0	19	200	2	107	4232.95	0.712
CRH	0	1	0	1	0	1	156	0	7	0.742	0.742
CRHBP	0	0	0	0	0	0	106	0	0	0.759	0.759
CRHR1	0	1	1	0	0	12	203	2	6	0.635	0.635
CRHR2	0	0	1	0	0	0	88	0	0	0.277	0.277
CRIM1	0	0	0	0	0	7	174	0	7	0.893	0.893
CRIP1	0	1	0	1	0	28	216	0	8	0.899	0.899
CRIP2	0	0	0	1	0	0	0	0	41	0.862	0.862
CRIPAK	0	0	0	0	0	1	45	0	8	0.768	0.768
CRIPT	0	0	0	0	0	0	0	0	12	0.925	0.925
CRISP1	0	0	0	0	0	0	11	0	0	0.033	0.033
CRISP3	0	0	0	0	0	0	0	0	0	0.32	0.32
CRK	0	0	0	0	0	13	186	27	239	0.83	0.83
CRKL	0	0	0	1	0	6	174	16	162	0.842	0.842
CRLF1	0	1	0	1	0	3	100	0	0	0.751	0.751
CRLF3	0	0	0	0	1	0	0	0	19	0.467	0.467
CRMP1	0	0	1	0	0	8	174	5	153	0.5	0.5
CRNKL1	0	0	0	0	0	0	4	0	21	0.873	0.873
CRNN	0	0	0	0	0	2	60	0	0	0.633	0.633
CROCC	0	0	0	0	0	0	0	0	0	0.295	0.295
CROCCP2	0	0	0	0	0	0	0	0	0	0	0
CROT	0	0	0	0	0	2	121	0	0	0.704	0.704
CRP	0	0	1	0	0	2	187	0	39	0.21	0.21
CRSP5	0	0	0	0	0	0	0	0	8	0	0
CRTAC1	0	0	1	0	0	0	0	0	6	0	0
CRTAM	0	0	0	1	0	0	56	0	0	0.91	0.91
CRTAP	0	0	0	0	0	0	0	0	8	0.902	0.902
CRTC1	0	0	1	0	0	5	101	1	14	0.818	0.818
CRTC2	0	0	0	0	0	0	0	2	163	0.632	0.632
CRTC3	1	0	0	0	0	1	1	1	17	0.78	0.78
CRX	0	0	1	0	0	8	170	1	80	0.216	0.216
CRY1	0	0	0	0	0	0	16	2	36	0.834	0.834
CRY2	0	0	0	0	0	0	0	0	32	0.941	0.941
CRYAA	0	1	0	0	0	0	126	0	20	0.427	0.427
CRYAB	0	1	1	0	0	0	65	1	84	0.048	0.048
CRYBA1	0	0	0	0	0	0	126	0	11	0.315	0.315
CRYBA2	0	0	0	0	0	0	0	0	2	0.764	0.764
CRYBA4	0	0	0	0	0	0	126	0	0	0.326	0.326
CRYBB1	0	0	0	0	0	0	126	0	20	0.245	0.245
CRYBB2	0	0	0	0	0	0	126	0	6	0.73	0.73
CRYBB3	0	0	0	0	0	0	126	0	75	0.681	0.681
CRYGA	0	0	0	0	0	0	126	0	10	0.331	0.331
CRYGC	0	0	0	0	0	0	0	0	6	0.405	0.405
CRYGD	0	0	1	0	0	0	126	0	1	0.331	0.331
CRYGS	0	0	0	0	0	0	0	1	15	0.239	0.239
CRYL1	0	0	0	0	0	0	0	0	0	0.897	0.897
CRYM	0	0	0	0	0	0	126	0	27	0.706	0.706
CRYZ	0	0	0	0	0	0	126	0	0	0.158	0.158
CRYZL1	0	0	0	0	0	0	0	1	40	0.888	0.888
CS	0	0	0	0	0	0	0	0	34	0.871	0.871
CSAD	0	0	0	0	0	0	0	0	73	0.093	0.093
CSDA	0	0	0	0	0	0	0	1	174	0.796	0.796
CSDC2	0	0	0	0	0	0	0	2	50	0.844	0.844
CSDE1	0	1	1	1	1	1	6	1	83	0.483	0.483
CSE1L	0	1	0	1	0	30	230	4	210	0.935	0.935
CSF1	0	0	1	1	0	6	182	2	167	0.866	0.866
CSF1R	1	0	1	1	0	41	228	4	115	0.696	0.696
CSF2	0	1	1	1	0	0	0	1	16	0.191	0.191
CSF2RA	0	0	0	0	0	0	0	1	44	0.71	0.71
CSF2RB	0	0	0	0	0	1	37	4	178	0.64	0.64
CSF3	0	1	1	1	0	24	220	1	4	0.842	0.842
CSF3R	1	0	1	0	0	4	148	4	187	0.935	0.935
CSGALNACT1	0	0	0	1	0	0	0	0	0	0.745	0.745
CSGALNACT2	0	0	0	0	0	0	0	0	1	0.73	0.73
CSH1	0	0	0	0	0	0	0	2	57	0.417	0.417
CSH2	0	0	0	0	0	0	100	2	74	0.517	0.517
CSHL1	0	0	0	0	0	0	0	1	2	0.434	0.434
CSK	0	0	1	1	0	13	197	8	158	0.803	0.803
CSMD1	0	0	0	0	0	0	0	1	15	0.353	0.353
CSMD2	0	0	0	0	0	0	0	2	63	0.816	0.816
CSMD3	0	0	0	0	0	0	0	0	144	0.443	0.443
CSN1S1	0	0	0	0	0	0	0	0	23	0.362	0.362
CSN2	0	0	0	0	0	1	46	1	101	0.555	0.555
CSN3	0	0	0	0	0	0	0	1	17	0.488	0.488
CSNK1A1	0	0	0	0	1	0	0	7	154	0.837	0.837
CSNK1A1L	0	0	0	0	0	0	0	0	6	0.72	0.72
CSNK1D	0	0	0	0	1	7	138	5	105	0.202	0.202
CSNK1E	0	0	0	0	1	7	138	5	108	0.827	0.827
CSNK1G1	0	0	0	0	0	0	0	1	10	0.906	0.906
CSNK1G2	0	0	0	0	0	0	0	1	56	0.824	0.824
