Target_Cancer_Gene	Target_GO_cell.death	Target_GO_cell.differentiation	Target_GO_cell.proliferation	Target_GO_mitototic.cell.cycle	Target_HumanNet.CGS_L1	Target_HumanNet.CGS_L2	Target_InteractNet.CGS_L1	Target_InteractNet.CGS_L2	Target_ReguleNet.DEG_score	Target_DEG_score	TF_Cancer_Gene	TF_GO_cell.death	TF_GO_cell.differentiation	TF_GO_cell.proliferation	TF_GO_mitototic.cell.cycle	TF_HumanNet.CGS_L1	TF_HumanNet.CGS_L2	TF_InteractNet.CGS_L1	TF_InteractNet.CGS_L2	TF_ReguleNet.DEG_score	TF_DEG_score	diff_Pval	avg_Pval	TF_sign	Dnase	H3K27ac	H3K27me3	H3K36me3	H3K4me1	H3K4me2	H3K4me3	H3K79me2	H3K9ac	H3K9me3	H4K20me1	Dist_GWAS_2D	Early.to.late_Rate	PhastCons	0
1	1	0	1	1	26	215	3	199	0.937	0.937	0	0	0	0	0	0	0	0	0	0	0	6.5986	3.2993	1	45	16.4046785	0	0	15.569	7.2595475	67.0629815	42.01441176	26.982075	0	0	260988	45	0	0
0	0	0	0	0	2	34	10	174	0.94	0.94	0	0	0	0	0	0	0	0	0	1835.34	0.753	0	1.12e-06	0	45	13.348605	0	0	0	7.1758585	60.136625	0	16.41694	0	0	573124	28.6667	0	0
1	0	1	0	0	1	1	2	77	0.921	0.921	0	0	0	0	0	0	0	0	0	0	0	0	7.35e-06	0	15	9.936934	0	0	0	10.073675	64.80305475	22.95163265	13.690549	0	0	1445581	4.77778	0.003	0
0	0	0	0	0	0	0	0	0	0.46	0.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.982722	0	0	0	9.1813525	62.93188486	0	12.684418	0	0	1147355	0.75	0	0
0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335983	30	0.014	0
0	0	0	0	0	0	0	0	60	0.908	0.908	0	0	0	0	0	0	0	0	0	0	0	5.12494	2.56247	1	115	12.037681	0	10.43824176	0	13.58315	76.74980733	31.94634731	18.693227	0	0	3431851	42.5	0	0
0	1	0	0	0	0	0	0	9	0.148	0.148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.8675195	0	17.48336725	0	13.6616805	115.5648263	40.62581093	29.85203	0	14.77518987	605733	23	0	0
0	0	1	1	0	0	87	1	73	0.554	0.554	0	0	0	0	0	0	0	0	0	0	0	5.83268	2.91634	-1	0	7.760428	0	44.90908244	21.83119114	4.81874375	0	15.42739328	4.320836667	13.2440404	0	792295	5.71429	0.026	0
0	1	1	0	0	13	208	2	39	0.813	0.813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.7635823	0	31.90835891	14.91555556	11.2634755	95.0100376	0	24.317646	11.43179487	0	1275629	0.777778	0	0
0	1	0	0	1	0	0	1	162	0.845	0.845	0	0	0	0	0	0	0	0	0	0	0	0	7.81e-07	0	31	12.8003858	0	11.51353846	47.59708333	8.140050922	7.677345556	0	6.425266333	0	0	1678879	24	0	0
0	0	0	0	0	0	0	2	114	0.929	0.929	1	1	1	0	1	12	220	61	369	1840.09	0.168	5.1798	2.5899	1	0	0	11.87636364	11.56237037	25.0985209	5.7510925	6.55787825	13.76	4.615677	0	0	1801744	31.6667	0.022	0
0	0	0	0	0	0	0	2	40	0.881	0.881	0	0	0	0	0	0	0	0	0	0	0	6.25964	3.12982	-1	0	7.396615167	0	32.24201085	45.32758691	8.206904111	36.97128924	37.40354167	17.575591	0	0	1963376	47	0	0
0	0	0	0	0	0	0	2	40	0.881	0.881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.396615167	0	32.24201085	45.32758691	8.206904111	36.97128924	37.40354167	17.575591	0	0	1964691	47	0.606	0
0	0	0	0	0	0	0	2	40	0.881	0.881	0	0	0	0	0	0	0	0	0	0	0	0	4.79e-06	0	27	11.4478485	0	0	48.3494859	6.82438452	7.354870455	0	11.350791	0	0	2070665	31	0	0
0	0	1	0	0	0	0	2	72	0.886	0.886	0	0	0	0	0	0	0	0	0	0	0	5.25493	2.62746	1	0	8.72733675	0	34.47509728	18.52397386	0	28.4796066	16.95404666	0	0	10.77779736	2186297	43.5	0	0
0	1	0	0	0	0	0	0	2	0.807	0.807	0	0	0	0	0	0	0	0	4	2304.53	0.831	5.00877	2.50439	1	0	24.524973	0	0	18.65693252	13.42213	36.96105325	0	26.003115	0	0	1558518	41.5	0	0
0	1	0	1	0	0	0	0	122	0.243	0.243	0	1	0	1	0	6	181	0	0	5246.9	0.709	5.37986	2.68993	-1	83	12.44316383	10.94424242	24.21487365	37.38524272	17.378969	8.681782842	13.76850679	7.897213	0	0	69496	23.75	0	0
0	0	0	0	0	23	174	1	29	0.43	0.43	0	0	0	0	0	13	183	5	117	5318.29	0.675	0	8.62e-06	0	68	12.44316383	0	0	47.74171429	6.399052333	8.681782842	14.34666667	7.897213	0	0	84147	23.5	0	0
0	0	0	0	0	0	0	0	26	0.443	0.443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.93758958	10.2457445	35.63498967	0	12.853267	0	0	1129024	15.3333	0.005	0
0	0	1	1	0	0	38	0	5	0.927	0.927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.306284	0	15.94	21.84644728	11.6848035	8.6802626	34.75000261	4.866277	0	16.71	3876715	7.6	0	0
0	0	1	1	0	13	197	8	158	0.803	0.803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.4095885	0	23.52295238	0	6.778046	72.199252	42.43795207	30.17871	0	11.26039216	3040365	27.3333	0.647	0
0	0	0	0	0	0	0	0	5	0.871	0.871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.273596	0	0	21.41465347	13.6343015	72.74595925	19.29522124	19.327924	0	0	2641355	36.5	0	0
0	0	0	0	0	0	0	1	19	0.91	0.91	0	0	0	0	0	0	0	0	0	0	0	5.48149	2.74074	-1	0	11.362588	0	0	32.7816092	6.47840845	91.9581068	14.6706383	30.089038	0	0	1641447	15	0	0
0	0	0	0	0	0	0	1	19	0.91	0.91	0	0	0	0	0	0	0	2	60	897.531	0.754	5.65561	2.82781	1	21	9.4948	0	10.64461538	25.6104878	11.4607425	70.458037	10.50487179	13.893018	0	0	1073525	18.6667	0	0
0	0	0	0	0	0	0	0	149	0.062	0.062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.85963964	18.71541667	0	0	0	7.717611	0	10.27692308	479552	26	0.693	0
0	0	0	0	0	0	0	1	19	0.91	0.91	0	0	0	0	0	0	0	0	8	1579.44	0.906	5.15366	2.57683	1	0	0	10.44241379	0	0	0	0	0	0	0	0	450608	25.6667	0.001	0
0	0	0	0	0	0	0	1	32	0.86	0.86	0	0	0	0	0	0	0	0	0	0	0	1.07203	5.81173	-1	0	0	16.42968347	0	0	0	0	0	0	0	0	3294281	4.75	0	0
0	0	0	0	0	0	0	1	7	0.79	0.79	0	0	1	0	0	2	105	39	339	5275.68	0.491	0.01195	5.26324	1	25	0	0	0	0	0	0	0	0	15.28580645	0	2724677	5.42857	0.029	0
0	1	0	0	0	0	0	1	81	0.921	0.921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.69071823	0	0	0	10.33927273	0	0	0	216245	11.25	0.071	0
0	0	0	1	0	5	152	1	14	0.478	0.478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.04704833	0	11.30419753	38.15532508	10.2576725	13.7309496	0	8.499847	0	0	3067750	31	0	0
0	0	0	0	1	0	0	3	176	0.935	0.935	0	0	0	0	0	0	0	0	2	522.898	0.638	5.46471	2.73236	-1	0	0	0	0	0	0	0	0	0	0	0	3060714	18	0.002	0
0	0	0	0	0	0	0	0	0	0.501	0.501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.195195	0	22.77703896	23.32946108	3.2845385	0	0	2.368809	0	10.76062016	2286083	29	0.001	0
1	0	0	0	0	1	1	1	144	0.899	0.899	0	0	0	0	0	0	0	1	16	4445.65	0.775	5.54821	2.77411	1	56	13.54955367	0	0	0	11.15345967	65.35673343	34.7168758	17.292572	0	0	1912917	46.5	0	0
0	0	1	0	0	14	177	0	9	0.642	0.642	0	0	0	0	0	0	0	0	0	0	0	5.35556	2.67778	-1	0	19.467972	0	42.47396864	27.29522788	12.691467	57.84014037	87.38347638	30.229102	11.1925	17.69497207	570022	20.25	0	0
0	0	1	1	0	14	200	2	99	4227.7	0.801	0	0	0	0	0	0	0	0	32	3476.77	0.791	5.18575	2.59287	-1	0	0	17.61844864	0	10.99748252	6.7503655	6.0450435	0	0	0	0	137234	1.08333	0.002	0
0	1	1	0	0	1	129	2	169	2448.53	0.896	0	0	0	0	0	0	0	0	2	5100.65	0.303	5.26841	2.63421	-1	0	0	12.65159664	0	12.10352941	0	0	0	0	0	0	732816	36.5	0.016	0
0	0	0	0	0	0	0	0	28	0.72	0.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.417339889	0	0	31.18255144	14.3920775	10.24243033	0	7.146679	17.73163636	0	532937	15.5	0	0
0	0	0	0	0	0	0	1	55	0.779	0.779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.46098	0	30.2361512	46.90271605	11.105523	5.377423	12.16369565	5.314658	0	0	4837368	30	0	0
0	0	0	0	0	0	0	0	26	0.509	0.509	0	0	1	0	1	2	93	7	142	5083.78	0.851	5.04239	2.5212	-1	212	17.290601	0	0	0	9.1674592	40.4326662	10.61577465	25.096465	0	0	2046753	29.6667	0	0
0	1	0	0	0	0	0	0	10	0.883	0.883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.7361215	30.61363229	0	0	0	0	0	0	1306622	14	0.047	0
0	0	0	0	0	0	0	0	21	0.733	0.733	0	1	1	0	0	11	166	2	164	1424.12	0.745	0	5.52e-06	0	32	13.4086225	0	0	16.58099174	9.966181	42.3726595	0	15.415503	0	0	990509	41.5	0.003	0
0	0	1	0	0	0	0	1	40	3024.5	0.821	0	0	1	1	0	0	0	3	215	3140.72	0.679	1.32445	6.75914	-1	0	8.9006764	0	18.01388994	21.36143713	9.3732795	48.99524175	21.54130973	19.602362	0	0	644270	23	0.003	0
0	1	0	0	0	1	118	0	65	0.579	0.579	0	0	0	0	0	0	0	0	0	0	0	5.73049	2.86524	-1	0	0	0	12.25621832	0	0	0	0	0	0	0	1852024	16.2	0	0
0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.21275362	0	13.21838337	0	0	0	0	0	0	2127899	45.5	0	0
0	0	0	0	0	0	0	0	65	0.822	0.822	0	0	0	0	0	0	0	0	3	5214.01	0	5.70553	2.85277	-1	0	27.760966	0	0	32.15471074	10.43427925	16.04196029	0	18.244111	0	0	2407637	30.3333	0.001	0
0	0	1	0	0	5	101	1	29	0.617	0.617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.525382	0	16.27838006	22.94938272	9.447688	43.77872333	28.47597668	37.950223	0	0	2792107	6	0	0
0	0	1	0	0	5	101	1	29	0.617	0.617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.525382	0	16.27838006	22.94938272	9.447688	43.77872333	28.47597668	0	0	0	2790956	6	0	0
0	0	1	0	0	5	101	1	29	0.617	0.617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.525382	0	16.27838006	22.94938272	9.447688	43.77872333	28.47597668	0	0	0	2790933	6	0	0
0	1	1	1	0	0	23	1	44	0.85	0.85	0	0	0	0	0	0	0	0	0	0	0	0	8.6e-06	0	60	9.8937465	0	25.52357143	0	6.7649965	70.83648829	24.05802145	15.631234	0	0	1769625	33	0	0
0	1	0	0	0	0	0	0	0	0.811	0.811	0	0	0	0	0	0	0	0	51	2224.92	0.005	5.59346	2.79673	1	10	12.0554665	0	15.24310502	25.82742475	11.580524	67.59196833	22.25037037	16.37210975	0	0	3960064	1.93333	1	0
0	0	0	0	0	0	0	0	167	0.376	0.376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.42675175	0	0	0	6.570531	56.337001	0	9.43025275	0	0	7781871	46	0	0
0	0	0	0	0	0	5	2	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.05e-06	0	55	13.754311	0	0	0	11.108826	45.14055568	0	15.394764	0	0	12858985	36.5	0	0
0	0	0	0	0	2	121	0	8	0.851	0.851	0	0	0	0	0	0	0	0	0	0	0	5.08778	2.54389	1	0	15.1326565	0	0	0	10.0979485	66.6573565	27.84472727	22.414355	0	0	13687964	27.6667	0	0
0	0	0	0	0	0	0	0	26	0.923	0.923	0	0	0	0	0	0	0	0	3	2560	0.841	5.1296	2.5648	-1	0	13.2901405	0	19.731	16.3045045	8.7393147	52.6500322	0	10.34069633	0	10.17636364	14001190	30.3333	0.019	0
1	0	0	0	0	1	1	4	126	0.827	0.827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.380033	0	0	19.00505747	11.5749615	84.612206	51.06467179	28.659339	0	0	14232400	27.6667	0	0
0	0	0	0	0	0	0	0	0	0.928	0.928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.86693878	0	0	0	0	0	10.325	0	2246287	1.69231	0.045	0
0	0	0	1	1	13	171	6	165	0.689	0.689	0	0	0	0	0	0	0	0	0	0	0	5.9431	2.97155	1	13	0	20.49335072	0	0	0	0	0	0	0	0	430118	1.66667	0	0
0	0	1	1	0	9	165	0	58	3327.91	0.815	0	0	0	0	0	0	0	0	0	0	0	5.44009	2.72004	1	0	0	25.10912752	0	0	4.953259	4.58305	0	0	0	0	1047128	0.0769231	0.007	0
0	0	0	0	0	0	126	4	141	0.67	0.67	0	0	0	0	0	0	0	0	0	0	0	5.48945	2.74472	-1	0	14.2084145	0	10.056	14.57038462	7.62529	92.5089336	17.29674797	19.18198	0	0	3351006	1.84615	0.002	0
0	0	1	1	0	0	0	0	3	0.098	0.098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3328925	1.92857	0.077	0
0	0	0	0	0	0	0	0	33	0.868	0.868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.8048875	0	20.91017329	14.60844444	14.214681	85.46411786	52.47210428	31.620103	0	13.53371429	3115854	6.625	0.016	0
0	0	0	0	0	0	0	0	0	0.78	0.78	0	0	0	0	0	0	0	0	0	0	0	5.53165	2.76582	1	0	0	0	0	11.88310345	2.415177	0	0	0	0	0	2634208	16.3333	0	0
0	0	0	0	0	5	152	0	0	0.45	0.45	0	0	0	0	0	0	0	0	0	0	0	0	2.87e-06	0	20	13.041156	0	27.97274979	20.87764706	13.31025	35.67067133	43.59789869	19.46252	0	10.84235294	2036046	44.5	0.013	0
0	0	0	0	0	0	0	1	14	0.633	0.633	0	0	0	0	0	0	0	2	66	3987.6	0.595	5.07935	2.53967	-1	0	13.474131	0	20.80796209	16.69163636	11.323313	93.75269271	32.38149533	22.252489	0	0	1561305	30.3333	0.001	0
0	0	1	0	0	40	214	0	33	0.549	0.549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.6938274	0	16.42966292	38.742711	6.713729	6.4712465	15.12053191	4.901734	0	0	527118	0.8	0	0
0	0	1	0	0	1	54	1	23	0.058	0.058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.4587275	0	12.99117241	31.90540311	8.1501125	30.67151311	48.14591637	13.420399	0	0	355290	3.4	0.056	0
0	1	1	0	0	1	51	4	103	0.122	0.122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.420529	0	0	16.25836066	9.8042385	43.697366	0	13.366817	0	0	2893426	5.71429	0	0
0	0	0	0	0	0	0	0	1	0.78	0.78	0	0	0	0	0	0	0	0	0	0	0	6.56384	3.28192	1	14	0	13.64862745	0	17.65131313	12.0689795	23.1765595	0	7.468031	0	11.12571429	1090201	31.3333	0.004	0
0	0	0	0	0	0	0	0	1	0.78	0.78	0	0	0	0	0	0	0	0	4	1143.29	0.079	6.17457	3.08729	1	0	0	0	0	24.19481481	4.845629	0	0	0	0	0	704661	31.3333	0.002	0
0	0	0	0	0	0	0	1	47	0.586	0.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.28586	11.5548538	0	19.80411215	9.7867695	14.362836	0	6.242037	0	0	133968	43.5	0	0
0	1	1	1	0	5	164	1	32	3067.33	0.132	0	0	0	0	0	16	205	20	272	4664.68	0.898	5.48017	2.74009	-1	0	0	0	0	0	0	0	0	0	0	0	406839	20	0.007	0
0	0	1	0	0	2	76	0	144	0.903	0.903	0	0	0	0	0	0	0	0	0	0	0	5.93554	2.96777	1	0	13.57800673	0	0	32.22161616	10.7345595	8.749768667	0	10.809503	0	0	1376205	82	0	0
0	0	0	0	0	0	0	7	176	0.798	0.798	0	1	1	1	0	1	129	0	0	4782.74	0.853	5.60906	2.80453	-1	0	0	0	0	13.89466063	0	0	0	0	0	0	1264294	30.3333	0	0
0	0	0	1	0	0	0	1	163	0.624	0.624	0	0	0	0	0	0	0	0	0	0	0	0	3.38e-06	0	29	10.8919275	0	13.36217476	25.47400353	11.353343	26.46653583	29.27028623	13.582334	0	17.733	599591	22.25	0	0
0	0	0	1	1	15	191	0	46	0.032	0.032	0	0	1	0	1	0	0	1	105	4764.14	0.827	0	3.22e-07	0	57	14.3401385	0	14.17241379	0	11.7543865	81.04429483	43.21292776	22.43651	0	0	27628	21.75	0	0
0	0	1	0	0	0	0	0	0	0.499	0.499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.194998	0	12.74939394	31.48545842	5.09466	6.983314667	16.51666667	6.796707	0	0	54775	20.5	0.029	0
0	0	0	0	0	0	0	0	7	0.881	0.881	0	0	0	0	0	0	0	0	0	0	0	5.85078	2.92539	-1	0	0	16.99470423	0	18.25904762	3.5030905	0	0	0	0	0	359877	29	0	0
0	1	0	0	0	19	200	2	201	0.856	0.856	0	0	0	0	0	0	0	1	72	1.131	0.78	5.25493	2.62746	1	0	0	0	18.93085106	0	0	0	0	0	0	13.00779661	204127	26.6667	0.278	0
0	1	0	1	0	65	242	2	92	7.74	0.661	1	0	1	1	0	5	101	4	166	3457.78	0.547	5.73993	2.86997	1	20	4.096901667	0	18.60131343	24.89542601	2.843069	3.02254	0	2.881472	0	11.57212121	184500	26.6667	1	0
0	0	0	0	0	0	0	1	20	0.668	0.668	0	0	0	0	0	0	0	0	0	0	0	6.25727	3.12864	1	0	16.177221	0	28.45828704	21.1430303	9.8238825	79.9114684	20.76498054	20.011261	0	0	1035341	25	0.998	0
1	0	0	0	0	1	1	1	154	0.226	0.226	0	0	0	0	0	0	0	0	0	0	0	5.21896	2.60948	-1	11	0	15.3320071	10.37102041	0	0	0	0	0	12.33076923	0	881888	21.6667	0.052	0
1	0	0	0	0	1	1	1	154	0.226	0.226	0	0	0	0	0	0	0	0	0	0	0	6.3279	3.16395	-1	11	0	15.3320071	10.37102041	0	0	0	0	0	12.33076923	0	881885	21.6667	0.024	0
0	1	0	1	0	0	0	3	31	0.921	0.921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.5829625	11.54230769	0	18.54320513	9.224929	38.432637	0	4.497186	0	11.868	388280	42.5	0	0
0	0	1	0	0	22	206	1	119	0.813	0.813	0	0	0	0	0	0	0	0	0	0	0	5.42022	2.71011	-1	166	16.4099095	0	0	0	8.5787325	80.998557	0	17.098391	0	0	361228	29	1	0
0	0	1	1	1	0	0	4	99	0.829	0.829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.85795745	11.62	0	0	13.59936364	0	15.19797468	0	575428	3.75	0.024	0
0	0	1	1	1	0	0	3	62	0.913	0.913	0	0	0	0	0	0	0	0	0	0	0	5.51856	2.75928	-1	0	0	14.74616822	0	0	0	0	0	0	0	0	511772	2.4	0.105	0
0	0	0	0	0	0	0	1	10	0.764	0.764	0	0	0	0	0	0	0	0	0	0	0	6.69897	3.34949	-1	0	8.9262375	0	11.02	38.96294964	5.9551435	7.881760667	0	4.621837	15.9939749	0	3440142	19.25	0	0
0	0	0	0	0	0	0	0	4	0.861	0.861	0	0	0	0	0	0	0	0	9	234.789	0.218	5.46597	2.73299	1	0	0	12.498	0	0	0	0	0	0	12.6642623	0	3582507	14	0.008	0
0	0	0	0	0	0	0	1	10	0.764	0.764	0	0	0	0	0	0	0	0	0	0	0	5.29158	2.64579	-1	0	0	10.80837209	0	12.73942308	0	0	0	0	10.77666667	0	3384141	8.33333	0.044	0
0	0	0	0	0	0	0	0	0	0.642	0.642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.611657	0	11.41019231	21.51070064	5.887711	4.052079	0	0	13.33367089	0	2475145	0.222222	0	0
0	1	0	0	0	1	119	0	1	0.927	0.927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.091995	11.07007634	0	32.06535032	9.676738667	93.630882	0	14.891783	0	0	1682302	32	0	0
0	0	0	0	0	0	2	1	177	0.855	0.855	0	0	0	0	0	0	0	0	32	3476.77	0.791	5.08513	2.54257	-1	61	0	0	11.14575342	16.69627119	0	0	0	0	0	0	368041	28.6667	0.007	0
0	1	0	0	1	2	108	0	168	0.788	0.788	0	1	1	1	0	5	102	4	152	5261.08	0.833	5.22185	2.61092	-1	0	7.420875	31.6139527	13.53375527	15.62746667	8.3780565	22.950823	0	8.950498	35.06982036	13.9979798	2472878	0.269231	0	0
0	1	1	1	0	3	147	1	41	0.767	0.767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.36473373	0	0	18.45423077	0	0	0	872455	8.6	0.053	0
0	0	1	0	0	0	0	0	146	0.899	0.899	0	0	0	0	0	0	0	0	2	2964.33	0.83	0	7.81e-06	0	40	5.719855	10.32457143	31.56893617	15.38060606	8.420195	77.34027733	15.27318681	9.338378	0	0	1356646	25.6667	1	0
0	1	0	0	0	0	0	0	77	0.189	0.189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.1468928	0	17.7375374	50.73919727	5.1127405	4.852924333	25.09995798	5.217887	0	0	1942042	30.6667	0	0
0	1	0	0	0	0	0	0	77	0.189	0.189	0	0	0	0	0	0	0	1	29	3276.82	0.772	0.21437	5.50188	-1	0	5.1468928	0	17.7375374	50.73919727	5.1127405	4.5486145	25.09995798	5.217887	0	0	1944714	30.6667	0.768	0
1	1	1	1	0	15	191	6	105	0.868	0.868	0	1	0	0	0	0	0	0	52	2600.96	0.819	5.01773	2.50887	-1	0	0	0	0	0	0	0	0	0	0	0	810567	21.5	0	0
0	0	1	0	0	0	0	0	8	0.63	0.63	0	0	0	0	0	0	0	0	0	2534.03	0.736	5.18776	2.59388	1	0	5.5933865	0	11.75818182	18.87282511	6.3951505	63.00248478	20.73090909	7.749442	0	10.58511628	493809	25.6667	0.11	0
1	0	0	0	0	2	81	2	50	0.895	0.895	0	0	0	0	0	0	0	0	0	0	0	5.35853	2.67927	-1	0	8.5683915	0	22.6138255	18.06756757	10.05438433	97.351196	34.92012598	14.386732	0	0	445030	24.3333	0.001	0
0	1	1	1	0	0	0	5	225	0.14	0.14	0	0	0	0	0	0	0	0	0	0	0	5.25493	2.62746	-1	24	6.423553	0	16.4234955	29.54270833	10.136719	41.7016538	15.08601942	7.671346	0	0	155394	39	0.427	0
0	0	0	0	0	2	31	0	22	0.539	0.539	0	0	0	0	0	0	0	0	0	12.476	0.199	6.35262	3.17631	1	0	6.677456	0	13.36437811	55.18270548	9.3217195	41.87365771	21.77157509	8.354908	0	10.36717949	42069	12.7143	0.001	0
0	0	0	0	0	13	178	1	31	0.314	0.314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.64176829	24.29495238	0	40.09662536	15.86857143	0	0	12.33975904	281302	23.25	0.024	0
0	0	0	0	0	0	0	0	61	0.223	0.223	0	0	0	0	0	0	0	0	17	4236.05	0.048	6.59688	3.29844	1	19	5.1630765	0	22.15791103	49.56811995	5.1999205	40.09662536	38.63857605	3.147775	0	17.16761905	308571	23.5	0	0
0	0	0	0	0	0	0	0	8	0.874	0.874	0	0	0	0	0	0	0	0	2	522.898	0.638	5.08302	2.54151	1	67	7.753082	0	23.73655665	37.13058215	8.1526665	40.09662536	24.96577215	7.499165	0	16.10873362	322495	23.5	0.708	0
0	1	1	0	0	23	174	10	249	4260.76	0.904	0	0	0	0	0	19	200	0	5	2297.47	0.873	6.1891	3.09455	1	53	11.441468	0	42.263083	29.23153439	7.465755667	83.42625843	55.81726647	14.607884	0	0	395117	47.5	0.96	0
0	0	0	1	0	35	223	0	28	0.775	0.775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.3867475	0	25.87685864	64.77906907	5.955211632	11.66916483	19.68322481	9.145582	15.05394872	0	533811	23.25	0.002	0
0	0	0	0	0	2	31	0	22	0.539	0.539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.562855	0	0	22.85612903	9.434155	20.665999	0	7.924795	0	0	74411	15.6	0	0
0	0	0	0	0	2	31	0	22	0.539	0.539	0	0	0	0	0	0	0	0	27	9.006	0.72	5.95468	2.97734	1	0	9.1386975	0	22.11306554	29.01409091	8.7294525	89.80378375	49.86570983	15.384825	0	10.20769231	408263	45	0.003	0
0	0	0	0	0	0	0	0	7	0.936	0.936	0	0	0	0	0	11	166	0	0	4539.27	0.587	5.58838	2.79419	1	0	8.314043	0	10.11088608	34.22576923	8.6472575	49.10207683	10.57866667	9.398771	0	0	790846	23.5	0.227	0
0	0	0	0	0	0	0	0	1	0.506	0.506	0	0	0	0	0	0	0	0	4	2429.2	0.457	1.85067	6.599	1	63	12.350435	0	0	22.88579186	8.721751	47.75355925	0	15.791931	0	0	1495129	22	0.002	0
1	1	0	1	0	21	218	40	353	4257.62	0.936	0	0	0	0	0	0	0	0	0	0	0	5.68825	2.84413	1	0	17.9520405	0	0	26.81756614	9.2512595	26.467712	0	16.645533	0	0	1548573	17.8	0.005	0
0	0	0	0	0	0	0	0	22	0.855	0.855	0	0	0	0	0	0	0	0	0	0	0	5.45469	2.72735	-1	0	0	0	0	12.41030043	0	0	0	0	0	0	1768788	92	1	0
0	0	0	0	0	0	22	3	33	0.801	0.801	0	0	0	0	0	0	0	0	0	0	0	5.07314	2.53657	1	0	10.765623	0	0	33.76139651	8.238601	31.95069059	33.93617304	11.750501	0	0	883256	22.25	0	0
0	0	0	0	0	0	0	0	23	0.741	0.741	0	0	1	1	0	0	0	4	130	5105.74	0.88	5.87615	2.93807	-1	172	12.396409	0	27.66896552	0	8.468906667	116.7725947	60.30665327	18.671991	0	0	491210	31.3333	1	0
0	0	0	0	0	11	166	3	95	0.844	0.844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.0669555	0	37.58850909	0	12.1439535	143.0773402	70.14184154	25.112301	12.80969697	35.1297561	288834	31	0.911	0
0	0	0	0	0	11	166	3	200	0.311	0.311	0	0	0	0	0	11	166	0	0	4539.27	0.587	5.31605	2.65802	-1	0	15.7327855	0	19.83215094	29.69717949	9.0456635	99.35779189	17.70666667	23.562693	0	0	276717	31.3333	0.03	0
0	0	0	0	0	0	0	2	48	0.852	0.852	0	0	1	0	0	0	0	2	27	5243.07	0.264	5.17914	2.58957	1	0	12.1666405	0	21.91008	61.46446018	7.9996875	24.53017555	40.59036304	9.108529	0	0	210068	23.5	0.001	0
0	0	0	0	0	0	0	1	23	0.488	0.488	0	0	0	0	0	13	183	5	117	5318.29	0.675	0	2.67e-08	0	89	4.842993	0	11.38534161	44.97365053	4.15838	0	12.31647799	3.79911	0	0	53311	31	0	0
