Target_Cancer_Gene	Target_GO_cell.death	Target_GO_cell.differentiation	Target_GO_cell.proliferation	Target_GO_mitototic.cell.cycle	Target_HumanNet.CGS_L1	Target_HumanNet.CGS_L2	Target_InteractNet.CGS_L1	Target_InteractNet.CGS_L2	Target_ReguleNet.DEG_score	Target_DEG_score	TF_Cancer_Gene	TF_GO_cell.death	TF_GO_cell.differentiation	TF_GO_cell.proliferation	TF_GO_mitototic.cell.cycle	TF_HumanNet.CGS_L1	TF_HumanNet.CGS_L2	TF_InteractNet.CGS_L1	TF_InteractNet.CGS_L2	TF_ReguleNet.DEG_score	TF_DEG_score	diff_Pval	avg_Pval	TF_sign	Dnase	H3K27ac	H3K27me3	H3K36me3	H3K4me1	H3K4me2	H3K4me3	H3K79me2	H3K9ac	H3K9me3	H4K20me1	Dist_GWAS_2D	Early.to.late_Rate	PhastCons	TorF
0	0	0	0	0	0	14	0	36	0.441	0.441	0	0	0	0	0	0	0	0	1	2104.05	0.857	1.54695	6.99E-05	-1	39.3333	124.82	3.04	6.98	27.56	117.88	82.56	6.16	103.48	9.6	3.04	1374866	28.3333	0.008	0
0	0	0	0	0	2	63	2	197	0.31	0.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.32	2.36	3.66	5.7	0.5	1.75	0.64	9.88	10.8	1	4864306	42	0.002	0
0	0	0	0	0	0	0	0	30	3915.99	0.664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.6667	106.34	4.22	6.62	5.88	93.46	226.19	3	203.64	9	2	71749	26	0	0
0	0	0	0	0	0	0	0	12	0.841	0.841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.33333	143.46	1	5.86	12.78	87.2	83.04	12.98	213.88	2.8	0.16	496993	23.3333	0	0
0	1	1	1	0	5	197	1	5	0.815	0.815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	24.8	2.12	8.56	16.5	57.74	50.87	21.76	55.24	9	2	562228	23	0.024	0
0	0	0	0	0	0	0	0	4	0	0	1	0	1	1	0	1	1	1	45	4118.18	0.633	0	5.26e-05	0	4.66667	6.52	8.52	9.14	24.22	28.8	14.71	8.52	10.28	4	3.52	700368	23.3333	1	0
0	0	0	1	0	48	239	1	148	0.908	0.908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	130.06	7.38	6.24	1.98	29.92	122.56	19.44	239.76	2.76	1	272780	28.5	0	0
0	0	1	1	0	22	197	0	0	4.832	0.559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	41.46	2.5	12.88	49.36	9.76	7.72	3.58	6.44	9	3.48	1856591	1.42857	0	0
0	1	0	0	1	0	0	8	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.66667	37.7	2.08	1.56	1	10.12	31.43	6.26	38.36	0	1	4358758	30.3333	0.999	0
0	0	0	0	0	0	88	0	19	0.254	0.254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33333	63.92	2.5	20.68	83.64	28.32	16.1	45.7	44.12	5.16	14.92	7762166	22.75	0.001	0
0	0	0	0	0	1	139	1	47	0.885	0.885	0	1	0	1	0	6	181	0	0	4117.55	0.533	0	0.000271	0	121.333	3.4	0.5	0.64	1.2	6.22	7.69	0	3.64	1	1	490410	82	0.002	0
0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	10.78	28.7	11.7	13.34	11.4	11.3	3	11.36	7.52	2.4	530396	41	0	0
0	0	1	1	1	14	175	2	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.33333	20.36	19.52	8.14	6.16	63.78	57.85	11.16	33.84	3.8	7	395440	0.170732	1	0
0	0	0	0	0	0	0	0	4	0.138	0.138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.6667	131.92	1.5	5.06	1.72	8.38	117.8	14.6	187.24	5	3	2731685	45	0.872	0
0	0	1	0	0	0	0	0	8	0.794	0.794	0	1	0	1	0	6	181	0	0	4117.55	0.533	0.84535	3.95E-05	-1	3.33333	40.94	0	2.5	1.36	17.06	70.2	14.18	74.52	1	4.48	2340192	27.3333	0	0
0	0	0	0	0	0	0	0	13	0.858	0.858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.66667	44	1.12	6	0	48.28	93.56	13.9	97.12	1	2.28	625776	22.5	0	0
0	0	0	0	0	0	0	0	0	0.775	0.775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.66667	137.2	1.5	6.78	1	15.12	110.36	12.14	199.84	5	0.4	113588	29.6667	0.007	0
0	0	0	0	0	0	0	0	3	0.341	0.341	0	0	0	0	0	0	0	0	0	0	0	1.19347	3.73E-05	-1	7	10.58	1.6	10.68	46.32	23.7	8.68	8.54	8.36	2	12.2	914778	22.75	0.002	0
0	0	1	1	1	0	0	0	5	0.388	0.388	0	0	1	0	0	0	27	0	3	4095.16	0.645	0	2.58e-05	0	10	22.2	1.32	1.34	5.24	48.12	60.46	14.56	56	3	5.88	4953823	0.122449	0	0
0	0	0	0	0	1	147	0	0	0.64	0.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.66667	288.3	5.7	8.74	128.9	115.52	47.53	4	193.88	7.04	9.08	2675278	0.0819672	0.978	0
0	0	0	0	0	0	0	0	7	0.926	0.926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	11.66	1	2	7.86	52.16	60.9	1.1	30.72	1.28	7.24	1812080	20	0	0
0	1	1	1	0	1	117	11	237	0.92	0.92	0	0	0	0	0	0	0	0	0	0	0	1.88746	1.58E-04	-1	11.6667	95	2.02	6.78	1	18.74	95.41	8.64	93.6	0	1	600131	13.75	0.97	0
0	0	0	0	0	0	0	0	2	3795.5	0.112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	62.1	3.34	9.82	13.08	20.46	12.61	6.02	60.16	9.64	1	2633865	0.0972222	0.01	0
0	1	0	0	0	0	0	2	114	0.813	0.813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33333	39.92	1.34	2	0.5	7.84	58.33	4.52	55.52	2	1	5883649	28	0.002	0
0	1	1	0	0	20	205	4	110	0.808	0.808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.66667	19.34	1.34	8.86	14.04	55.54	57.9	19.44	60.56	3	8.52	357162	0.0666667	0.001	0
0	1	1	0	0	2	6	0	24	0.857	0.857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.6667	58.54	3.48	5.2	4.98	43.82	183.71	0.5	64.08	4	3.44	37355	1.11765	1	0
0	0	1	0	0	0	0	4	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.66667	159.4	3.12	10.8	1.5	28.34	162.83	38.2	365.12	4	2	235396	15.6	0	0
0	0	1	0	0	0	126	0	0	0.653	0.653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	73.44	1.44	3.46	2.14	40.52	129.74	15.7	174.36	6.8	3.44	1560979	0.451613	0	0
0	0	1	1	0	6	181	0	19	0.939	0.939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.66667	29.64	7.2	7.88	31.44	81.36	51.87	15.8	57.56	8	5.64	1129788	19	0.076	0
0	0	0	0	0	0	0	0	0	0.691	0.691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66667	8.5	5.8	5.18	23.82	9.58	3.63	6	14.16	2.72	0	2620347	31	0.009	0
0	1	0	0	0	0	0	1	71	0.319	0.319	0	0	0	0	0	0	0	0	0	0	0	1.37081	8.29E-05	-1	12	50.28	3.36	5.4	5.66	64.84	103.9	2.44	98.88	3.08	1.64	1192019	21	0	0
0	0	0	0	1	2	141	4	131	0.94	0.94	0	0	0	0	0	0	0	0	0	0	0	0	1.74e-05	0	2.66667	1.08	8.04	3.82	8.86	11	5.53	0.94	2	2.72	2	3857	1.1875	0	0
0	1	1	1	0	1	27	1	47	0.666	0.666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.66667	27.26	25.74	16.72	20.34	82.64	89.49	36.44	53.08	6.84	16.44	1279141	12.75	0	0
0	0	0	0	0	0	0	0	1	0.696	0.696	0	0	0	0	0	4	124	9	172	4118.44	0.893	0	5.26e-05	0	11	207.92	4.48	10.72	1.5	16.5	187.64	18.38	353.84	8.72	9	734018	2.58824	0	0
0	0	0	0	0	0	0	0	1	0.595	0.595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.33333	185.78	2	34.12	60.08	69.22	35.67	78.38	173.88	6.88	4.36	9700	20.5	0	0
0	1	0	0	0	1	132	1	182	0	0	1	0	1	0	0	23	174	3	117	12.151	0.929	0	0.000829	0	144.667	11.12	0.16	1.1	0.5	4.34	34.74	4.4	21.4	0	0	6044400	8.2	0	0
0	0	0	0	0	0	0	1	95	0.888	0.888	0	0	0	0	0	0	0	0	0	0	0	0	4.83e-05	0	16.6667	97.88	2.5	1.18	6	55.58	70.35	8.52	149.84	1	4.12	588801	22.25	0	0
0	0	0	0	0	0	0	2	21	0.65	0.65	0	0	0	0	0	0	0	0	15	1678.05	0.228	2.03319	4.87E-04	1	7.66667	82.32	2.14	14.38	23.64	46.9	26.85	7.84	46.72	2.96	2	386477	20	0.057	0
0	0	0	1	0	0	35	0	7	0.598	0.598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.33333	39.92	3.6	5	0.72	14.02	90.6	1.5	107.16	3	2	893255	32	0	0
0	0	0	1	0	23	217	2	126	0.225	0.225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.33333	57.12	0.72	3	4	41.96	52.98	1.46	93.28	1.16	0	101465	0.0533333	0.088	0
0	0	1	1	1	21	224	2	145	0.887	0.887	0	1	1	1	0	5	101	13	246	4117.55	0.869	0	0.000573	0	21	4.54	2.04	20.34	13.74	4.8	2.25	13.08	6.16	4.72	9.4	1553859	22.75	0.001	0
0	0	1	0	0	3	48	1	95	0.86	0.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	70.92	7.66	9.18	6.98	57.7	193.91	3.92	146.96	2	3	1720443	30	0	0
0	0	0	0	0	0	0	0	33	0.86	0.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66667	3.7	0.5	1.64	3.76	22.58	29.32	11.24	21.24	0	0	4829736	30	0.012	0
0	0	1	0	1	0	0	0	0	0.701	0.701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	22.44	0	1	0.9	9.24	19.43	1.44	23.16	1	1.04	2845835	0.3	0	0
0	1	0	0	0	0	0	2	43	0.776	0.776	1	1	0	0	1	2	77	2	63	4117.55	0.925	0	0.000491	0	23.6667	4.4	3.54	12.12	13.74	5.08	1	11.28	5.8	4.08	18.24	1070509	1.4375	0.001	0
0	0	0	0	0	0	0	0	144	0.818	0.818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.66667	65.5	5.46	2.7	15.74	86.54	110.34	0.9	158.8	3.56	2.64	2698422	0.310345	0	0
0	1	0	0	0	0	0	0	77	0.491	0.491	0	1	1	1	0	13	172	8	244	4115.05	0	3.37592	6.25E-03	-1	92.3333	28.7	2	4.5	12.74	59.38	28.34	4.28	39	2.04	2.64	1934633	30.6667	0	0
0	0	0	0	0	0	0	1	74	0.378	0.378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.33333	64.1	2.38	4.98	1.34	37.7	126.16	4.7	138.92	1	5.32	1185238	18	0	0
0	0	0	0	0	8	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666667	1.26	0.88	1.64	7.18	1	1.25	0	0	2	3	1136575	0.162791	0.007	0
0	0	0	1	0	36	229	1	83	0	0	0	0	0	0	0	0	0	0	0	0	0	1.72146	2.67E-04	-1	11.6667	179.98	2.06	6.38	0.5	24.4	253.91	48.54	360.2	3.32	8	382455	30.6667	0	0
0	1	0	0	0	0	0	0	10	0	0	0	1	0	0	0	0	0	0	5	4085.91	0.851	1.18891	2.93E-05	1	8	17.44	4.74	31.58	47.08	92.14	66.7	147.96	38.88	6.72	24.04	137948	0.117647	0.159	0
0	0	0	0	0	0	0	1	96	4087.49	0.88	0	0	0	0	0	0	0	0	0	0	0	0	0.000238	0	8	132.98	5.62	14.36	2.78	42.4	183.68	19.88	288.2	5	3	3563572	0.3	0	0
0	0	0	0	0	0	0	0	5	0.808	0.808	0	0	0	0	0	15	197	0	49	4115.32	0.881	0	6.45e-05	0	196.333	17.18	0.5	2.7	0.72	4.16	32.9	4.72	18.36	3	2	4513334	0.448276	0	0
0	0	0	0	0	0	0	0	17	0.444	0.444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	97	6.36	6.76	28.52	173.24	166.03	5.48	252.92	4	1	274909	0.789474	0	0
0	0	0	0	0	0	0	2	42	0.788	0.788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.3333	234.88	1.98	10.16	2.8	73.18	238.29	29.74	473.56	5.4	5.2	2473856	30.6667	0	0
0	0	0	0	0	0	0	0	23	0.861	0.861	0	0	0	0	0	0	0	0	4	4115.16	0.823	0	0.000145	0	62.3333	188.5	4.02	8.16	1.96	17.48	182.83	6.58	282.44	1.2	7.16	1420932	0.681818	0.831	0
0	1	0	0	0	0	0	2	179	0	0	0	0	0	0	0	13	171	0	158	4118.4	0.852	0	5.59e-05	0	70.6667	75.82	1.5	2.46	0.5	8.12	63.12	0.16	118.72	3.8	1.28	2599226	3.5	1	0
1	0	0	0	1	1	1	12	234	0.898	0.898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.6667	362.54	5.44	13.54	1.14	23.92	253.04	41.14	627.76	9.2	2	698614	17.6667	1	0
0	0	0	0	0	0	33	0	12	0.904	0.904	1	0	1	1	0	1	1	1	45	4118.18	0.633	0	0.00024	0	18.3333	181.68	1.78	8.6	19.36	115.06	142.95	13.24	191.28	3.6	2.6	754816	71	0	0
0	0	1	1	0	0	0	0	54	0.599	0.599	0	0	0	0	0	0	0	0	0	0	0	0	0.000972	0	7.66667	14.96	4.64	9.3	64.76	22.82	17.17	3.22	8.6	13.44	6.48	636270	0.163265	0	0
0	0	0	0	1	0	0	5	184	0.94	0.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33333	44.66	5.56	2.94	13.92	96.68	142.48	20.76	145.12	3	7.16	3358145	23	0	0
0	0	0	0	0	0	0	2	50	0.915	0.915	0	0	0	0	0	0	0	0	0	0	0	0	0.000145	0	17.6667	180.6	2.48	18.22	31.66	150.7	107.24	15.42	294.04	7.08	4.28	3991999	18	0	0
0	0	0	0	0	0	0	0	13	0	0	0	1	1	1	0	26	212	10	259	4117.26	0.873	1.5834	2.10E-06	-1	92.6667	104.16	0.92	4.66	0.82	29.98	74.69	8.94	117.2	2	1	679460	18.2	1	0
0	0	0	0	0	0	0	0	2	0.868	0.868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.6667	123.6	2.96	7.2	1	11.68	192.4	26.88	254	6	2	1658410	30.3333	1	0
0	0	0	0	0	1	46	3	76	0.894	0.894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163.333	60.86	1	3.5	2.62	39.22	41.01	2	106.44	1	1	12869327	36.5	0.007	0
0	0	0	0	0	0	0	1	13	0.915	0.915	0	0	0	0	0	0	0	0	66	4027.6	0.566	1.24581	1.25E-05	1	16.3333	230.28	5.1	8.92	4.92	75.7	131.17	6.44	288.24	6	4.12	2167162	37	0	0
0	0	0	0	0	0	0	1	3	0.669	0.669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.33333	26.9	1.56	2.3	2.08	21.56	33.22	5.68	20.12	3	0.08	1367038	11.6	0	0
0	1	1	1	0	0	0	1	151	0.486	0.486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33333	9.42	2.5	6.62	29.7	49.56	24.2	40.96	55.36	5	3	1533578	29.6667	0.999	0
0	1	0	0	0	0	0	6	103	0.508	0.508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2.06	0.5	0.88	0.66	2.78	0.32	0	0	3795301	0.878049	0.042	0
0	0	0	0	0	0	0	0	145	0.917	0.917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.66667	68.28	0	2	0.3	6.32	19.27	4.1	23.8	0	2	1424979	41.5	0	0
0	1	1	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	1	21	4110.41	0.07	1.25642	4.00E-05	-1	37.6667	18.68	0.5	1.04	1.5	18.22	26.39	3	35.08	0	1	4047686	47.5	0	0
0	0	0	0	0	0	0	0	17	0.525	0.525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333	14.32	4.94	6.96	15.22	51.84	54.16	2.9	43.6	11.28	3	2043480	4.125	0	0
0	0	0	0	0	0	11	0	0	0.662	0.662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.6667	205.42	2.76	5.7	0.2	33.18	227.78	3.82	337.56	4.92	3.72	1764990	29	0.947	0
0	0	0	0	0	0	0	1	28	0.519	0.519	0	0	0	0	0	0	0	0	0	0	0	0	0.000331	0	17.6667	63	1.5	1.08	26.18	75.18	61.28	1.5	136.12	0	5.04	7224733	10.4	0.001	0
1	0	0	0	0	1	1	2	28	0.704	0.704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77.6667	0.92	0	0	0.2	0.34	5.22	0	3.52	0	0	1557665	0.159091	0.011	0
0	0	0	0	0	27	226	0	8	0.861	0.861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	26.42	2.9	4.34	3.34	68.34	103.62	1.5	36.48	3	5.64	2772692	23.25	0	0
0	0	0	0	1	0	0	0	9	0.919	0.919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6.28	8.24	2	7.84	15.92	5.37	0.5	9.4	4	3.6	1996893	41.5	0.001	0
0	0	0	0	0	0	0	1	24	0.583	0.583	0	0	0	0	0	0	0	0	0	0	0	1.53306	3.11E-05	-1	17	66.62	1.56	4.36	1.48	20.92	124.71	1.04	110	5.28	2.44	1582585	0.478261	1	0
0	0	0	0	0	0	0	1	44	0.241	0.241	0	0	0	0	0	0	0	0	0	0	0	0	0.000139	0	22	43.16	4.38	6.36	50.04	45.06	15.79	1	32.92	3.68	2	2895380	0.354839	0	0
0	0	1	0	0	10	181	1	79	0.924	0.924	0	0	0	0	0	0	0	0	8	4117.54	0.008	2.51941	2.92E-05	-1	31.6667	1.98	0.98	14.86	3.68	1.12	0.75	5.44	2.76	3	3.8	3341755	45.5	0	0
0	0	0	0	0	0	0	0	4	0.58	0.58	1	1	0	0	1	2	77	2	63	4117.55	0.925	0	4.16e-07	0	66.6667	2.54	5.6	3.22	10.26	25.48	6.66	2	6.08	11.28	5.64	2879812	0.103448	0	0
0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.33333	11.7	7.12	9.78	36.36	7.98	9.97	2.42	9.36	17.6	2	1076822	0.125	0.322	0
0	0	1	0	0	0	0	0	4	0.08	0.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.66667	120.02	7.22	6.34	15.1	118.62	145.52	10.12	214.76	0	3.52	849238	29.3333	0	0
0	0	0	0	0	2	70	0	0	0.273	0.273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	41.96	3	2.5	7.18	57.68	112.89	2.5	80.8	1	2.88	8160628	29.3333	0.004	0
0	0	1	1	0	0	0	0	0	0.231	0.231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66667	39.22	2.7	12.94	35.12	100.02	75.8	63.64	113.2	6	6.92	1039291	30.3333	1	0
0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	17.08	2.32	0.38	0.5	9.32	72.57	2.38	43.32	1.64	1.12	2221927	0.0909091	0.035	0
0	0	0	0	0	0	0	2	176	0	0	0	0	0	0	0	0	0	1	29	4117.65	0.106	1.57928	1.33E-04	-1	186	13.88	0.5	1	1.24	6.06	38.52	1.44	17.52	1	2.88	130574	37.5	0	0
0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	26	2	101	4115.95	0.899	0	2.7e-06	0	4.33333	39.96	0.5	0.5	0	13.2	44.67	2.1	80.4	1.48	1	720714	31.3333	0.007	0
0	1	0	0	0	0	0	0	16	0.574	0.574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	93.12	4.42	3.84	11.54	91.06	145.24	12.74	106.96	2.6	6.08	599671	46	0.149	0
1	0	0	0	0	3	147	1	1	0.939	0.939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	120.2	2.44	3.34	6.5	79.32	57.66	2.8	174.92	2	6	7191521	23.5	0.157	0
0	0	0	0	0	0	0	0	22	0.94	0.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.66667	134.22	5.5	9.84	1.44	41.24	191.83	36.88	328.88	7.56	8.72	2499695	37	0.993	0
0	0	0	1	1	26	215	5	132	0.753	0.753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.33333	94.34	2.78	4.5	1.5	9.36	67.88	4.02	144.56	1.8	3	1388454	27.6667	1	0
0	0	0	0	0	13	178	0	0	0.842	0.842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.33333	138.36	4.48	6.14	4.78	84.96	297.79	24.46	379.8	4.2	4.88	611928	22.6667	0.002	0
0	0	0	0	0	0	8	0	4	0.889	0.889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.3333	59.26	1.92	2.76	1.5	29.2	47.99	0.94	68.08	2.72	0	1089525	38	0.003	0
0	0	0	0	0	0	0	0	8	0.918	0.918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.33333	104.54	3	4.52	2.5	21	92.84	17.28	173.84	3	1.84	6188912	22.75	0.004	0
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33333	55.12	3.78	18.66	67.16	20.22	10.41	41.52	21.6	19.36	0	171600	15	0	0
0	0	0	0	0	0	0	2	28	0.785	0.785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33333	80.26	2.7	16.62	47.34	30.54	10.16	17.98	53.68	5.24	2.16	1584634	29	0	0
0	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.66667	27.44	1	7.18	40.48	9.88	8.16	2.46	5.96	15.96	2	171468	0.228571	0.001	0
0	0	0	0	0	0	0	0	63	0.296	0.296	0	0	0	0	0	0	0	0	0	0	0	2.09321	4.85E-04	-1	22	2.88	1	7.56	9.76	7.36	1.5	1.98	4	1.84	5.08	3475207	41	0.002	0
0	0	0	0	0	11	166	3	200	0.698	0.698	0	0	1	0	0	2	105	39	339	4117.55	0.886	0	0.000146	0	131.667	38.62	2.38	2.96	2	19.94	59.61	4.18	44	1.52	1	191192	47	0.001	0
0	0	1	1	0	0	126	11	95	0.86	0.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.6667	3.92	0	0.5	0	1.04	3.96	0	5.6	1	0.36	8408385	6.375	0	0
0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	23	174	25	327	4112.96	0	0	6.09e-05	0	93.6667	59.34	1.96	1.3	22.38	29.04	14.11	0	51.28	2.8	2	7168713	14	0	0
0	0	0	0	0	0	0	1	123	0.706	0.706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	63.24	1	4.46	1.5	10.44	56.13	4	91.88	0	2.32	434400	20.5	0.004	0
0	0	0	0	0	0	0	0	0	0.57	0.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333	2	5.54	1.5	4.86	3.08	2.37	0	6	1	2	1048835	33	0.009	0
0	0	0	0	0	18	207	2	80	4.348	0.89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.33333	90.88	1.68	8.86	2.62	93.92	164.4	14.88	164.6	1.76	2.48	794072	12	0.83	0
0	0	0	0	0	0	0	4	250	0.834	0.834	0	0	0	0	0	0	0	0	8	4118.18	0.639	0	2.67e-05	0	3	21.6	0	9.94	17.42	30.58	14.46	2.62	49	0	3.04	3213154	22.75	0	0
0	0	0	0	0	0	0	0	0	0.891	0.891	0	0	0	0	0	0	0	0	0	0	0	0	0.000128	0	33.3333	56.22	6.08	2.38	4.14	57.14	144.16	0.5	113.92	5.92	3.84	1693937	30.6667	0	0
0	0	0	0	0	0	0	0	3	0.568	0.568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4.44	6	8.78	37.28	41.88	16.4	17.84	16.32	5.4	5.8	1660108	30.3333	0.001	0
0	0	0	0	0	0	0	5	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	34.32	0.5	1.5	1.5	11.6	65.07	3.38	68.4	1	1	884591	1.73333	0	0
0	0	0	0	0	9	182	0	60	0.239	0.239	1	0	0	0	0	1	1	3	69	4115.05	0	0	0.000298	0	3.33333	10.42	1.5	3	25.6	27.14	8.52	1.22	13	2.68	4	1866383	25.3333	0	0
0	0	0	0	0	0	0	1	163	0.769	0.769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333	50	1.52	25.92	29.48	23.46	7.54	42.62	37.8	3.84	1	1046286	0.0652174	0	0
0	0	0	0	0	0	0	4	78	0.916	0.916	0	0	0	0	0	0	0	0	0	0	0	1.71699	1.25E-04	1	7.33333	10.76	4.44	8.06	47.78	14.22	5.79	0.2	12.52	3.68	5.12	973446	30	0.019	0
0	0	1	1	0	34	225	0	4	0.362	0.362	0	0	0	0	0	0	0	0	0	0	0	0	0.000233	0	61.3333	56.42	2.22	2.5	2.5	29.7	46.79	1.18	78.52	0	0	2466304	33.5	0	0
1	0	1	0	1	1	1	6	237	0.78	0.78	0	0	0	0	0	0	0	0	0	0	0	0	0.000339	0	4.33333	4.46	7.12	9.84	24.02	14.64	5.14	4.22	7.92	8.2	10.08	807287	3.66667	0.933	0
0	0	1	0	0	0	0	7	216	2142.06	0.878	0	0	0	1	0	0	0	10	235	4116.12	0.9	0	1.68e-08	0	112.333	170.54	3.7	7.74	2.8	38.42	227.91	6.82	306.84	7	2	237557	27.6667	0	0
0	0	0	0	0	0	0	1	56	0.832	0.832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	42.02	1	7.14	16.6	46.88	24.01	18.28	47.32	1.64	1.28	1158627	0.390244	0	0
0	1	1	0	0	9	202	21	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.81e-06	0	1.66667	32.32	0.7	0	0.5	12.06	24.21	0.5	21.16	0	1	1792726	1.55556	0	0
0	1	1	0	0	27	222	1	184	0.813	0.813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.6	15.38	4.32	1.44	43.38	48.81	1.34	39.92	1.56	5.12	1284027	91	0.984	0
0	0	0	0	0	0	57	1	37	0.774	0.774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	50.86	0.86	6.1	24.16	91.74	50.53	3.34	68.2	1.56	4	1474699	31	1	0
0	0	0	0	0	0	0	1	22	0.871	0.871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	59.32	1.74	6.42	4.52	50.68	106.54	29.12	148.44	6.96	4.56	40102	12.2857	0.001	0
0	0	0	0	0	0	0	0	3	0.796	0.796	0	0	0	0	0	0	0	0	8	4118.18	0.639	0	8.95e-06	0	6.33333	33.84	10.06	2.5	1.5	31.42	76.97	0.76	80.04	3	2.84	3452929	0.111111	0	0
0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47509	7.70E-05	1	31	17.9	1.24	4.14	24.82	29.76	8.92	0.5	23.08	3.56	1	1714046	6.33333	0	0
0	0	0	0	0	0	0	1	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666667	40.8	3.08	9.44	31.86	79.28	67.52	16.02	74.32	9.56	1	1045962	29.6667	0.009	0
